LandisData "Dynamic Input Data"

>> WARNING - THIS IS A BIAS-CORRECTED INPUT FILE

>> The following multiplier was applied to all species's original maxB and maxANPP
>>	multiplier
>>	0.7

>> The following species' parameters (maxANPP and maxB) have also been modified

>>	species		averageMaxBiomassTarget	finalMultiplier
50	422_4	BETU.ALL	0.435	643	5979
50	422_4	BETU.PAP	0.523	428	3237
50	422_4	FAGU.GRA	0.435	899	10576
50	422_4	LARI.LAR	0.455	225	1938
50	422_4	PICE.GLA	0.418	783	8248
50	422_4	PICE.MAR	0.386	696	6861
50	422_4	PICE.RUB	0.372	1055	4404
50	422_4	PINU.BAN	0.476	886	9303
50	422_4	PINU.RES	0.476	1001	10587
50	422_4	PINU.STR	0.455	825	8359
50	422_4	POPU.TRE	0.476	636	6612
50	422_4	QUER.RUB	0.418	1265	13564
50	422_4	THUJ.SPP.ALL	0.386	603	6296
50	422_4	TSUG.CAN	0.386	575	6618
50	422_5	ABIE.BAL	0.418	309	1834
50	422_5	ACER.RUB	0.476	580	5939
50	422_5	ACER.SAH	0.418	1211	6172
50	422_5	BETU.ALL	0.435	680	5884
50	422_5	BETU.PAP	0.498	1499	6210
50	422_5	FAGU.GRA	0	0	0
50	422_5	LARI.LAR	0.455	232	1769
50	422_5	PICE.GLA	0.418	745	7787
50	422_5	PICE.MAR	0.372	718	6541
50	422_5	PICE.RUB	0.372	618	4276
50	422_5	PINU.BAN	0.476	856	9053
50	422_5	PINU.RES	0.476	1002	10499
50	422_5	PINU.STR	0.455	782	7967
50	422_5	POPU.TRE	0.476	647	6498
50	422_5	QUER.RUB	0.418	1301	13332
50	422_5	THUJ.SPP.ALL	0.386	591	6161
50	422_5	TSUG.CAN	0.386	564	6819
50	424_1	ABIE.BAL	0.435	464	1847
50	424_1	ACER.RUB	0.476	862	6489
50	424_1	ACER.SAH	0.435	1139	7745
50	424_1	BETU.ALL	0.455	869	6334
50	424_1	BETU.PAP	0.476	546	3488
50	424_1	FAGU.GRA	0	0	0
50	424_1	LARI.LAR	0.455	260	1859
50	424_1	PICE.GLA	0.401	824	9423
50	424_1	PICE.MAR	0.347	622	6786
50	424_1	PICE.RUB	0.372	1193	4380
50	424_1	PINU.BAN	0.476	1000	9503
50	424_1	PINU.RES	0.455	1217	10878
50	424_1	PINU.STR	0.455	1003	8465
50	424_1	POPU.TRE	0.476	776	7051
50	424_1	QUER.RUB	0.435	1238	14860
50	424_1	THUJ.SPP.ALL	0.386	678	6602
50	424_1	TSUG.CAN	0.386	638	7577
50	424_2	ABIE.BAL	0.435	502	1903
50	424_2	ACER.RUB	0.476	840	6421
50	424_2	ACER.SAH	0.435	1102	7907
50	424_2	BETU.ALL	0.455	825	6492
50	424_2	BETU.PAP	0.476	538	3457
50	424_2	FAGU.GRA	0.435	1142	11177
50	424_2	LARI.LAR	0.455	237	1764
50	424_2	PICE.GLA	0.401	778	9042
50	424_2	PICE.MAR	0.347	612	6745
50	424_2	PICE.RUB	0.386	1246	4522
50	424_2	PINU.BAN	0.476	984	9413
50	424_2	PINU.RES	0.498	1154	11232
50	424_2	PINU.STR	0.455	998	8699
50	424_2	POPU.TRE	0.476	790	6950
50	424_2	QUER.RUB	0.435	1338	13969
50	424_2	THUJ.SPP.ALL	0.386	684	6749
50	424_2	TSUG.CAN	0.386	631	7236
50	424_3	ABIE.BAL	0.418	506	2016
50	424_3	ACER.RUB	0.476	993	6544
50	424_3	ACER.SAH	0.435	1639	9553
50	424_3	BETU.ALL	0.455	882	6309
50	424_3	BETU.PAP	0.498	599	3645
50	424_3	FAGU.GRA	0.435	1182	11691
50	424_3	LARI.LAR	0.476	398	1994
50	424_3	PICE.GLA	0.418	839	10009
50	424_3	PICE.MAR	0.372	934	7222
50	424_3	PICE.RUB	0.386	1197	4538
50	424_3	PINU.BAN	0.476	1086	9633
50	424_3	PINU.RES	0.455	1278	11111
50	424_3	PINU.STR	0.455	1071	8770
50	424_3	POPU.TRE	0.476	916	7398
50	424_3	QUER.RUB	0.455	1177	15224
50	424_3	THUJ.SPP.ALL	0.386	679	6592
50	424_3	TSUG.CAN	0.386	650	7460
50	424_4	ABIE.BAL	0.418	478	1965
50	424_4	ACER.RUB	0.476	831	6642
50	424_4	ACER.SAH	0.435	750	7673
50	424_4	BETU.ALL	0.455	873	6178
50	424_4	BETU.PAP	0.498	556	3510
50	424_4	FAGU.GRA	0.435	1144	11444
50	424_4	LARI.LAR	0.455	254	1914
50	424_4	PICE.GLA	0.401	796	9382
50	424_4	PICE.MAR	0.347	566	6854
50	424_4	PICE.RUB	0.386	1159	4364
50	424_4	PINU.BAN	0.476	1024	9431
50	424_4	PINU.RES	0.455	1245	10833
50	424_4	PINU.STR	0.455	1036	8770
50	424_4	POPU.TRE	0.476	818	7166
50	424_4	QUER.RUB	0.455	1265	14349
50	424_4	THUJ.SPP.ALL	0.386	685	6716
50	424_4	TSUG.CAN	0.386	641	7551
50	424_5	ABIE.BAL	0.435	328	1914
50	424_5	ACER.RUB	0.476	1047	3267
50	424_5	ACER.SAH	0.435	927	7679
50	424_5	BETU.ALL	0.435	850	6422
50	424_5	BETU.PAP	0.476	494	3473
50	424_5	FAGU.GRA	0.435	1149	11487
50	424_5	LARI.LAR	0.455	899	3636
50	424_5	PICE.GLA	0.401	794	9000
50	424_5	PICE.MAR	0.347	712	6663
50	424_5	PICE.RUB	0.372	747	4200
50	424_5	PINU.BAN	0.476	967	9557
50	424_5	PINU.RES	0.498	1146	11458
50	424_5	PINU.STR	0.476	987	8741
50	424_5	POPU.TRE	0.476	785	7014
50	424_5	QUER.RUB	0.435	1213	16278
50	424_5	THUJ.SPP.ALL	0.386	669	6624
50	424_5	TSUG.CAN	0.386	629	7472
80	415_1	ABIE.BAL	0.435	329	2130
80	415_1	ACER.RUB	0.498	1054	6700
80	415_1	ACER.SAH	0.455	1172	9705
80	415_1	BETU.ALL	0.435	1028	6723
80	415_1	BETU.PAP	0.476	669	3680
80	415_1	FAGU.GRA	0.435	1381	11599
80	415_1	LARI.LAR	0.455	343	2285
80	415_1	PICE.GLA	0.386	774	10337
80	415_1	PICE.MAR	0.347	821	7797
80	415_1	PICE.RUB	0.386	945	4635
80	415_1	PINU.BAN	0.476	1174	9642
80	415_1	PINU.RES	0.455	1429	11389
80	415_1	PINU.STR	0.476	1140	8716
80	415_1	POPU.TRE	0.476	1128	7503
80	415_1	QUER.RUB	0.435	1678	17132
80	415_1	THUJ.SPP.ALL	0.386	686	6845
80	415_1	TSUG.CAN	0.386	794	7839
80	415_2	ABIE.BAL	0.435	324	2180
80	415_2	ACER.RUB	0.498	1110	6813
80	415_2	ACER.SAH	0.455	995	9155
80	415_2	BETU.ALL	0.435	1133	6730
80	415_2	BETU.PAP	0.476	662	3835
80	415_2	FAGU.GRA	0.435	1368	11249
80	415_2	LARI.LAR	0.455	329	2362
80	415_2	PICE.GLA	0.386	834	10202
80	415_2	PICE.MAR	0.335	892	7745
80	415_2	PICE.RUB	0.386	720	4725
80	415_2	PINU.BAN	0.476	1217	9605
80	415_2	PINU.RES	0.455	1458	11260
80	415_2	PINU.STR	0.476	1150	8782
80	415_2	POPU.TRE	0.476	1102	7508
80	415_2	QUER.RUB	0.455	1819	17054
80	415_2	THUJ.SPP.ALL	0.386	696	6977
80	415_2	TSUG.CAN	0.386	786	7788
80	415_3	ABIE.BAL	0.435	276	2122
80	415_3	ACER.RUB	0.498	1049	6635
80	415_3	ACER.SAH	0.455	1264	9049
80	415_3	BETU.ALL	0.435	1074	6489
80	415_3	BETU.PAP	0.476	659	3632
80	415_3	FAGU.GRA	0.435	1362	11483
80	415_3	LARI.LAR	0.455	405	2115
80	415_3	PICE.GLA	0.386	761	9989
80	415_3	PICE.MAR	0.347	848	7470
80	415_3	PICE.RUB	0.386	764	4513
80	415_3	PINU.BAN	0.476	1189	9505
80	415_3	PINU.RES	0.455	1391	11123
80	415_3	PINU.STR	0.476	1137	8923
80	415_3	POPU.TRE	0.476	1088	7353
80	415_3	QUER.RUB	0.455	1788	17418
80	415_3	THUJ.SPP.ALL	0.386	668	6656
80	415_3	TSUG.CAN	0.386	763	8197
80	415_4	ABIE.BAL	0.435	344	2129
80	415_4	ACER.RUB	0.498	1075	6628
80	415_4	ACER.SAH	0.455	1336	9829
80	415_4	BETU.ALL	0.435	1063	6694
80	415_4	BETU.PAP	0.476	644	3752
80	415_4	FAGU.GRA	0.435	1378	11342
80	415_4	LARI.LAR	0.455	391	2211
80	415_4	PICE.GLA	0.386	757	10287
80	415_4	PICE.MAR	0.347	919	7665
80	415_4	PICE.RUB	0.386	583	4722
80	415_4	PINU.BAN	0.476	1144	9600
80	415_4	PINU.RES	0.455	1387	10928
80	415_4	PINU.STR	0.476	1139	8924
80	415_4	POPU.TRE	0.476	1098	7428
80	415_4	QUER.RUB	0.455	1632	16848
80	415_4	THUJ.SPP.ALL	0.386	678	6684
80	415_4	TSUG.CAN	0.386	752	7930
80	415_5	ABIE.BAL	0.435	307	2180
80	415_5	ACER.RUB	0.498	1070	6732
80	415_5	ACER.SAH	0.455	1324	9537
80	415_5	BETU.ALL	0.435	1046	6556
80	415_5	BETU.PAP	0.476	653	3725
80	415_5	FAGU.GRA	0.435	1377	10997
80	415_5	LARI.LAR	0.455	353	2373
80	415_5	PICE.GLA	0.386	806	10019
80	415_5	PICE.MAR	0.347	1131	7794
80	415_5	PICE.RUB	0.386	834	4613
80	415_5	PINU.BAN	0.476	1208	9618
80	415_5	PINU.RES	0.455	1408	11057
80	415_5	PINU.STR	0.476	1131	8886
80	415_5	POPU.TRE	0.476	1050	7560
80	415_5	QUER.RUB	0.455	1828	16890
80	415_5	THUJ.SPP.ALL	0.386	683	6797
80	415_5	TSUG.CAN	0.386	805	7874
80	418_1	ABIE.BAL	0.435	298	2196
80	418_1	ACER.RUB	0.498	1074	6981
80	418_1	ACER.SAH	0.455	1262	9650
80	418_1	BETU.ALL	0.435	1048	6957
80	418_1	BETU.PAP	0.476	663	3692
80	418_1	FAGU.GRA	0.435	1381	11422
80	418_1	LARI.LAR	0.455	345	2361
80	418_1	PICE.GLA	0.386	750	10217
80	418_1	PICE.MAR	0.347	789	8062
80	418_1	PICE.RUB	0.386	687	4675
80	418_1	PINU.BAN	0.476	1191	9566
80	418_1	PINU.RES	0.455	1392	11023
80	418_1	PINU.STR	0.476	1149	8623
80	418_1	POPU.TRE	0.455	1135	7563
80	418_1	QUER.RUB	0.455	1934	17225
80	418_1	THUJ.SPP.ALL	0.386	722	6821
80	418_1	TSUG.CAN	0.386	811	7898
80	418_2	ABIE.BAL	0.435	288	2239
80	418_2	ACER.RUB	0.498	1039	6853
80	418_2	ACER.SAH	0.455	1165	9869
80	418_2	BETU.ALL	0.435	1037	6720
80	418_2	BETU.PAP	0.476	624	3730
80	418_2	FAGU.GRA	0.435	1343	10988
80	418_2	LARI.LAR	0.455	321	2610
80	418_2	PICE.GLA	0.401	777	10482
80	418_2	PICE.MAR	0.347	958	8286
80	418_2	PICE.RUB	0.386	728	4824
80	418_2	PINU.BAN	0.476	1159	9570
80	418_2	PINU.RES	0.455	1420	11008
80	418_2	PINU.STR	0.476	1098	8732
80	418_2	POPU.TRE	0.476	1049	7426
80	418_2	QUER.RUB	0.455	2022	16409
80	418_2	THUJ.SPP.ALL	0.386	720	6826
80	418_2	TSUG.CAN	0.386	785	7854
80	418_3	ABIE.BAL	0.418	337	2014
80	418_3	ACER.RUB	0.523	1008	6588
80	418_3	ACER.SAH	0.455	1064	9115
80	418_3	BETU.ALL	0.435	944	6448
80	418_3	BETU.PAP	0.476	594	3617
80	418_3	FAGU.GRA	0.455	1284	11456
80	418_3	LARI.LAR	0.435	300	2177
80	418_3	PICE.GLA	0.359	689	9293
80	418_3	PICE.MAR	0.335	703	7015
80	418_3	PICE.RUB	0.386	946	4696
80	418_3	PINU.BAN	0.455	1079	9308
80	418_3	PINU.RES	0.455	1324	10891
80	418_3	PINU.STR	0.455	1110	8702
80	418_3	POPU.TRE	0.455	918	7213
80	418_3	QUER.RUB	0.455	1934	16115
80	418_3	THUJ.SPP.ALL	0.386	708	6831
80	418_3	TSUG.CAN	0.386	760	7537
80	418_4	ABIE.BAL	0.418	336	1988
80	418_4	ACER.RUB	0.523	967	6722
80	418_4	ACER.SAH	0.455	932	8908
80	418_4	BETU.ALL	0.435	936	6427
80	418_4	BETU.PAP	0.476	565	3536
80	418_4	FAGU.GRA	0.455	1238	11238
80	418_4	LARI.LAR	0.435	276	2043
80	418_4	PICE.GLA	0.359	678	8905
80	418_4	PICE.MAR	0.335	699	6682
80	418_4	PICE.RUB	0.386	930	4654
80	418_4	PINU.BAN	0.455	1028	9307
80	418_4	PINU.RES	0.455	1258	11181
80	418_4	PINU.STR	0.455	1098	8641
80	418_4	POPU.TRE	0.455	804	7102
80	418_4	QUER.RUB	0.455	1502	16482
80	418_4	THUJ.SPP.ALL	0.386	690	6687
80	418_4	TSUG.CAN	0.386	749	7678
80	418_5	ABIE.BAL	0.435	285	2251
80	418_5	ACER.RUB	0.498	1063	6904
80	418_5	ACER.SAH	0.455	1119	9824
80	418_5	BETU.ALL	0.435	1055	6770
80	418_5	BETU.PAP	0.476	646	7
80	418_5	FAGU.GRA	0.435	1352	11640
80	418_5	LARI.LAR	0.455	358	2573
80	418_5	PICE.GLA	0.386	795	10581
80	418_5	PICE.MAR	0.347	972	8305
80	418_5	PICE.RUB	0.386	796	4789
80	418_5	PINU.BAN	0.476	1184	9586
80	418_5	PINU.RES	0.455	1416	11267
80	418_5	PINU.STR	0.476	1099	8827
80	418_5	POPU.TRE	0.476	1098	7554
80	418_5	QUER.RUB	0.455	2141	17417
80	418_5	THUJ.SPP.ALL	0.386	728	6908
80	418_5	TSUG.CAN	0.386	792	7811
80	419_1	ABIE.BAL	0.418	426	1868
80	419_1	ACER.RUB	0.498	808	6317
80	419_1	ACER.SAH	0.455	759	7596
80	419_1	BETU.ALL	0.435	814	6080
80	419_1	BETU.PAP	0.476	472	3426
80	419_1	FAGU.GRA	0.435	1051	11449
80	419_1	LARI.LAR	0.455	287	1940
80	419_1	PICE.GLA	0.386	640	8315
80	419_1	PICE.MAR	0.335	865	6725
80	419_1	PICE.RUB	0.386	902	4457
80	419_1	PINU.BAN	0.476	937	9275
80	419_1	PINU.RES	0.455	1152	10732
80	419_1	PINU.STR	0.476	927	8323
80	419_1	POPU.TRE	0.476	652	6842
80	419_1	QUER.RUB	0.455	1180	14615
80	419_1	THUJ.SPP.ALL	0.386	595	6336
80	419_1	TSUG.CAN	0.386	594	7093
80	419_2	ABIE.BAL	0.435	370	2014
80	419_2	ACER.RUB	0.498	900	6439
80	419_2	ACER.SAH	0.455	856	8578
80	419_2	BETU.ALL	0.435	909	6221
80	419_2	BETU.PAP	0.476	561	3452
80	419_2	FAGU.GRA	0.435	1154	11052
80	419_2	LARI.LAR	0.455	344	2076
80	419_2	PICE.GLA	0.386	704	9300
80	419_2	PICE.MAR	0.347	851	7269
80	419_2	PICE.RUB	0.386	957	4560
80	419_2	PINU.BAN	0.476	1043	9288
80	419_2	PINU.RES	0.455	1256	10872
80	419_2	PINU.STR	0.476	980	8265
80	419_2	POPU.TRE	0.476	876	7038
80	419_2	QUER.RUB	0.455	1472	15576
80	419_2	THUJ.SPP.ALL	0.386	619	6460
80	419_2	TSUG.CAN	0.386	698	7230
80	419_3	ABIE.BAL	0.435	425	1868
80	419_3	ACER.RUB	0.498	904	6455
80	419_3	ACER.SAH	0.455	758	7696
80	419_3	BETU.ALL	0.435	919	6572
80	419_3	BETU.PAP	0.476	587	3566
80	419_3	FAGU.GRA	0.435	1231	11204
80	419_3	LARI.LAR	0.435	401	1815
80	419_3	PICE.GLA	0.386	689	9465
80	419_3	PICE.MAR	0.347	764	6502
80	419_3	PICE.RUB	0.386	1085	4660
80	419_3	PINU.BAN	0.476	1091	9436
80	419_3	PINU.RES	0.455	1298	10755
80	419_3	PINU.STR	0.476	1082	8537
80	419_3	POPU.TRE	0.455	918	7052
80	419_3	QUER.RUB	0.455	1240	15612
80	419_3	THUJ.SPP.ALL	0.386	631	6749
80	419_3	TSUG.CAN	0.386	696	7409
80	419_4	ABIE.BAL	0.435	382	1969
80	419_4	ACER.RUB	0.498	881	6438
80	419_4	ACER.SAH	0.455	911	8040
80	419_4	BETU.ALL	0.435	867	6519
80	419_4	BETU.PAP	0.476	531	3403
80	419_4	FAGU.GRA	0.435	1124	11049
80	419_4	LARI.LAR	0.455	322	1983
80	419_4	PICE.GLA	0.386	665	8826
80	419_4	PICE.MAR	0.347	964	6968
80	419_4	PICE.RUB	0.386	868	4682
80	419_4	PINU.BAN	0.476	977	9339
80	419_4	PINU.RES	0.455	1198	10881
80	419_4	PINU.STR	0.476	959	8685
80	419_4	POPU.TRE	0.476	825	6892
80	419_4	QUER.RUB	0.455	1185	15808
80	419_4	THUJ.SPP.ALL	0.386	599	6453
80	419_4	TSUG.CAN	0.386	634	7223
80	419_5	ABIE.BAL	0.418	317	1950
80	419_5	ACER.RUB	0.498	940	6670
80	419_5	ACER.SAH	0.455	1036	8826
80	419_5	BETU.ALL	0.435	936	6586
80	419_5	BETU.PAP	0.476	573	3569
80	419_5	FAGU.GRA	0.435	1198	11547
80	419_5	LARI.LAR	0.455	412	1930
80	419_5	PICE.GLA	0.386	665	9313
80	419_5	PICE.MAR	0.347	820	6947
80	419_5	PICE.RUB	0.386	934	4706
80	419_5	PINU.BAN	0.476	1041	9441
80	419_5	PINU.RES	0.455	1302	10905
80	419_5	PINU.STR	0.476	1002	8849
80	419_5	POPU.TRE	0.476	948	7169
80	419_5	QUER.RUB	0.455	1401	16540
80	419_5	THUJ.SPP.ALL	0.386	615	6728
80	419_5	TSUG.CAN	0.386	674	7573
80	422_1	ABIE.BAL	0.435	403	1679
80	422_1	ACER.RUB	0.498	682	5937
80	422_1	ACER.SAH	0.455	838	6288
80	422_1	BETU.ALL	0.435	701	6002
80	422_1	BETU.PAP	0.476	419	3206
80	422_1	FAGU.GRA	0.435	909	11515
80	422_1	LARI.LAR	0.455	206	1618
80	422_1	PICE.GLA	0.386	653	7393
80	422_1	PICE.MAR	0.347	643	5803
80	422_1	PICE.RUB	0.372	882	4542
80	422_1	PINU.BAN	0.476	832	9041
80	422_1	PINU.RES	0.476	976	10340
80	422_1	PINU.STR	0.476	764	8441
80	422_1	POPU.TRE	0.476	602	6362
80	422_1	QUER.RUB	0.455	2412	12828
80	422_1	THUJ.SPP.ALL	0.386	566	6165
80	422_1	TSUG.CAN	0.386	533	6945
80	422_2	ABIE.BAL	0.435	421	1729
80	422_2	ACER.RUB	0.498	692	6035
80	422_2	ACER.SAH	0.455	935	6321
80	422_2	BETU.ALL	0.435	685	6212
80	422_2	BETU.PAP	0.476	412	3305
80	422_2	FAGU.GRA	0.435	901	11089
80	422_2	LARI.LAR	0.455	379	1623
80	422_2	PICE.GLA	0.401	665	7276
80	422_2	PICE.MAR	0.359	645	6248
80	422_2	PICE.RUB	0.386	1204	4410
80	422_2	PINU.BAN	0.476	867	9036
80	422_2	PINU.RES	0.476	1028	10368
80	422_2	PINU.STR	0.476	770	8145
80	422_2	POPU.TRE	0.476	616	6584
80	422_2	QUER.RUB	0.455	1028	13672
80	422_2	THUJ.SPP.ALL	0.386	575	6109
80	422_2	TSUG.CAN	0.386	531	6847
80	422_3	ABIE.BAL	0.435	424	1723
80	422_3	ACER.RUB	0.498	688	6103
80	422_3	ACER.SAH	0.455	752	6629
80	422_3	BETU.ALL	0.435	692	6117
80	422_3	BETU.PAP	0.476	426	3206
80	422_3	FAGU.GRA	0.435	888	10557
80	422_3	LARI.LAR	0.455	337	1642
80	422_3	PICE.GLA	0.401	622	7570
80	422_3	PICE.MAR	0.359	655	6196
80	422_3	PICE.RUB	0.386	1210	4416
80	422_3	PINU.BAN	0.476	848	9000
80	422_3	PINU.RES	0.476	1021	10709
80	422_3	PINU.STR	0.476	794	7934
80	422_3	POPU.TRE	0.476	596	6584
80	422_3	QUER.RUB	0.455	1161	13660
80	422_3	THUJ.SPP.ALL	0.386	573	6057
80	422_3	TSUG.CAN	0.386	567	6608
80	422_4	ABIE.BAL	0.435	343	1865
80	422_4	ACER.RUB	0.498	727	6362
80	422_4	ACER.SAH	0.455	832	6972
80	422_4	BETU.ALL	0.455	740	5946
80	422_4	BETU.PAP	0.476	458	3309
80	422_4	FAGU.GRA	0.435	965	11085
80	422_4	LARI.LAR	0.476	270	1895
80	422_4	PICE.GLA	0.401	677	7997
80	422_4	PICE.MAR	0.359	606	6747
80	422_4	PICE.RUB	0.386	1077	4433
80	422_4	PINU.BAN	0.476	1299	8899
80	422_4	PINU.RES	0.498	1131	10541
80	422_4	PINU.STR	0.476	797	8406
80	422_4	POPU.TRE	0.476	1022	6658
80	422_4	QUER.RUB	0.455	1044	14645
80	422_4	THUJ.SPP.ALL	0.386	580	6219
80	422_4	TSUG.CAN	0.386	586	6944
80	422_5	ABIE.BAL	0.435	446	1707
80	422_5	ACER.RUB	0.498	664	6074
80	422_5	ACER.SAH	0.418	750	6038
80	422_5	BETU.ALL	0.435	720	5760
80	422_5	BETU.PAP	0.476	433	3224
80	422_5	FAGU.GRA	0.435	906	10620
80	422_5	LARI.LAR	0.455	254	1640
80	422_5	PICE.GLA	0.401	646	7707
80	422_5	PICE.MAR	0.347	622	6075
80	422_5	PICE.RUB	0.372	1052	4614
80	422_5	PINU.BAN	0.476	841	8950
80	422_5	PINU.RES	0.476	1030	10328
80	422_5	PINU.STR	0.476	792	8219
80	422_5	POPU.TRE	0.476	594	6505
80	422_5	QUER.RUB	0.455	1645	13485
80	422_5	THUJ.SPP.ALL	0.386	559	5996
80	422_5	TSUG.CAN	0.386	542	6600
80	424_1	ABIE.BAL	0.418	355	1754
80	424_1	ACER.RUB	0.523	918	6588
80	424_1	ACER.SAH	0.455	755	7505
80	424_1	BETU.ALL	0.435	885	6405
80	424_1	BETU.PAP	0.476	544	3375
80	424_1	FAGU.GRA	0.455	1174	11086
80	424_1	LARI.LAR	0.401	332	1665
80	424_1	PICE.GLA	0.359	678	8219
80	424_1	PICE.MAR	0.335	589	6047
80	424_1	PICE.RUB	0.386	1179	4605
80	424_1	PINU.BAN	0.455	997	9323
80	424_1	PINU.RES	0.455	1243	10921
80	424_1	PINU.STR	0.455	1038	8743
80	424_1	POPU.TRE	0.455	801	6945
80	424_1	QUER.RUB	0.455	1130	15280
80	424_1	THUJ.SPP.ALL	0.386	652	6847
80	424_1	TSUG.CAN	0.386	657	7493
80	424_2	ABIE.BAL	0.418	387	1758
80	424_2	ACER.RUB	0.523	904	6656
80	424_2	ACER.SAH	0.455	889	7783
80	424_2	BETU.ALL	0.435	898	6420
80	424_2	BETU.PAP	0.476	564	3385
80	424_2	FAGU.GRA	0.455	1172	11346
80	424_2	LARI.LAR	0.435	260	1698
80	424_2	PICE.GLA	0.359	648	8354
80	424_2	PICE.MAR	0.335	573	6068
80	424_2	PICE.RUB	0.386	922	4373
80	424_2	PINU.BAN	0.455	974	9330
80	424_2	PINU.RES	0.455	1214	10425
80	424_2	PINU.STR	0.455	1021	8858
80	424_2	POPU.TRE	0.455	832	6887
80	424_2	QUER.RUB	0.455	1273	15014
80	424_2	THUJ.SPP.ALL	0.386	639	6600
80	424_2	TSUG.CAN	0.386	605	7907
80	424_3	ABIE.BAL	0.435	351	1953
80	424_3	ACER.RUB	0.498	1007	6512
80	424_3	ACER.SAH	0.455	917	8343
80	424_3	BETU.ALL	0.435	960	6308
80	424_3	BETU.PAP	0.476	614	3550
80	424_3	FAGU.GRA	0.435	1259	12042
80	424_3	LARI.LAR	0.435	306	1947
80	424_3	PICE.GLA	0.386	705	9273
80	424_3	PICE.MAR	0.335	784	6737
80	424_3	PICE.RUB	0.386	854	4574
80	424_3	PINU.BAN	0.455	1116	9517
80	424_3	PINU.RES	0.455	1302	10537
80	424_3	PINU.STR	0.476	1074	8812
80	424_3	POPU.TRE	0.455	953	7216
80	424_3	QUER.RUB	0.455	1250	15553
80	424_3	THUJ.SPP.ALL	0.386	649	6621
80	424_3	TSUG.CAN	0.386	685	7449
80	424_4	ABIE.BAL	0.418	448	1840
80	424_4	ACER.RUB	0.523	828	6441
80	424_4	ACER.SAH	0.455	845	8046
80	424_4	BETU.ALL	0.435	937	6039
80	424_4	BETU.PAP	0.476	570	3580
80	424_4	FAGU.GRA	0.455	1187	11115
80	424_4	LARI.LAR	0.435	332	1830
80	424_4	PICE.GLA	0.372	679	8981
80	424_4	PICE.MAR	0.335	672	6492
80	424_4	PICE.RUB	0.386	1211	4459
80	424_4	PINU.BAN	0.455	1077	9287
80	424_4	PINU.RES	0.455	1264	10857
80	424_4	PINU.STR	0.455	1081	8796
80	424_4	POPU.TRE	0.455	889	7078
80	424_4	QUER.RUB	0.455	1244	14950
80	424_4	THUJ.SPP.ALL	0.386	641	6772
80	424_4	TSUG.CAN	0.386	672	7644
80	424_5	ABIE.BAL	0.418	560	1756
80	424_5	ACER.RUB	0.523	913	6711
80	424_5	ACER.SAH	0.455	872	7842
80	424_5	BETU.ALL	0.435	884	6516
80	424_5	BETU.PAP	0.476	545	3476
80	424_5	FAGU.GRA	0.455	1171	11273
80	424_5	LARI.LAR	0.435	281	1704
80	424_5	PICE.GLA	0.359	684	8205
80	424_5	PICE.MAR	0.335	561	5636
80	424_5	PICE.RUB	0.386	995	4491
80	424_5	PINU.BAN	0.455	971	9222
80	424_5	PINU.RES	0.455	1200	10828
80	424_5	PINU.STR	0.455	1017	8900
80	424_5	POPU.TRE	0.455	759	6885
80	424_5	QUER.RUB	0.455	1154	15360
80	424_5	THUJ.SPP.ALL	0.386	629	6498
80	424_5	TSUG.CAN	0.386	609	7561
